created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 16 22:11:31 +0000 2023;1725275430662365474;"@gibran_tweet ohh ini toh cawapres ilegal itu wkwkw";0;0;0;0;in;1716432988815384576;1725024318739120371;lalalostyo51496;https://twitter.com/lalalostyo51496/status/1725275430662365474
Thu Nov 16 22:11:28 +0000 2023;1725275417828078065;"@gibran_tweet Gaada yg jadi hokage";0;0;0;0;in;739717152832262144;1725024318739120371;ilham_tulus;https://twitter.com/ilham_tulus/status/1725275417828078065
Thu Nov 16 22:10:46 +0000 2023;1725275244028428714;"@gibran_tweet Hati hati jatuh itu menyakitkan cil.. https://t.co/mBQNn81j5K";0;0;0;1;in;1551385955860242432;1725039901224391025;AlamTimur3;https://twitter.com/AlamTimur3/status/1725275244028428714
Thu Nov 16 22:10:41 +0000 2023;1725275220515180827;"Check the second verse.";0;0;0;0;en;15903744;1725275220515180827;GibranGraham;https://twitter.com/GibranGraham/status/1725275220515180827
Thu Nov 16 22:10:38 +0000 2023;1725275207005303030;"@DokterTifa @gibran_tweet Coba tunjukkan ijazahnya, D1, atau S1? Berani gak?";0;0;1;1;in;634159957;1724974374544154697;sayfull46;https://twitter.com/sayfull46/status/1725275207005303030
Thu Nov 16 22:10:37 +0000 2023;1725275203511492651;"@KompasTV Lah, Bukannya MKMK  sudah  memutuskan mencopot Paman Anwar Usman ? Bukannya Prabowo yg melamar Gibran yg belum cukup umur untuk jadi Cawapres nya ? Bukankah kalau Prabowo tidak melamar Gibran tidak akan ada putusan MK yg meloloskan Gibran jadi Cawapres?";0;0;0;0;in;911573057243713536;1725154401042538547;y_yumnan;https://twitter.com/y_yumnan/status/1725275203511492651
Thu Nov 16 22:10:28 +0000 2023;1725275168681992665;"Pas lah, saat Enthes dah siap jadi Presiden. Yo ra @gibran_tweet";0;0;0;0;in;2212099873;1725275168681992665;andilogic;https://twitter.com/andilogic/status/1725275168681992665
Thu Nov 16 22:10:23 +0000 2023;1725275143956480472;"Kalau kalian jantan dan sportif lepas jabatan kalian di pemerintahan @prabowo  @mohmahfudmd  @gibran_tweet  #PemiluDamai2024  #PemiluJujur";0;0;0;0;in;1655362632180985857;1725275143956480472;ArisdonoIn68858;https://twitter.com/ArisdonoIn68858/status/1725275143956480472
Thu Nov 16 22:10:13 +0000 2023;1725275105519874160;"@ruhutsitompul Prabowo GIBRAN yes";0;0;0;0;en;1162634523319738368;1723580547535159689;Asdin28812169;https://twitter.com/Asdin28812169/status/1725275105519874160
Thu Nov 16 22:10:01 +0000 2023;1725275052541632878;"@lopezobrador_";0;0;0;0;qam;146162725;1725275052541632878;ggiovanini;https://twitter.com/ggiovanini/status/1725275052541632878
Thu Nov 16 22:09:52 +0000 2023;1725275013996052790;"@KRMTRoySuryo1 @DokterTifa @gibran_tweet Semoga sehat selalu Om RoySur 🙏";0;0;0;3;in;1713684258315984896;1724974374544154697;rezreg1368;https://twitter.com/rezreg1368/status/1725275013996052790
Thu Nov 16 22:09:45 +0000 2023;1725274987265663400;"@panca66 Ngakunya partai perubahan,ngk tahunya ngikut kubu Gibran,iya ngk sih 🤣🤣🤣🤣";0;0;0;0;in;1097094217359187968;1725052246004810099;djtoekimoen;https://twitter.com/djtoekimoen/status/1725274987265663400
Thu Nov 16 22:09:42 +0000 2023;1725274972568866935;"@Prihati_utami @gibran_tweet Hanya Allah dan mas Gibran yg tahu sebenarnya apa yang sedang terjadi";0;0;0;0;in;1705601382047424512;1725010094541410545;FathanFath38485;https://twitter.com/FathanFath38485/status/1725274972568866935
Thu Nov 16 22:09:26 +0000 2023;1725274905191530822;"@Tan_Mar3M Ada apa pak Prabowo mengajak Gibran... ?, bukan pilih anak bangsa yang lain?  Sulit sy fahami. Dulu sy simpati- sekarang gak lagi lah. ....";0;0;0;0;in;1559761689377394688;1724438752070648052;BaskaraTimoer;https://twitter.com/BaskaraTimoer/status/1725274905191530822
Thu Nov 16 22:09:20 +0000 2023;1725274879979577751;"@dtono88 @gibran_tweet Makin mantab pilih gibran, biar org2 kayak si tono ini tiap hari ngerasa kesel setengah mati 5 thn ke depan.";0;0;0;0;in;950248627632418816;1725024318739120371;YBPoer;https://twitter.com/YBPoer/status/1725274879979577751
Thu Nov 16 22:09:15 +0000 2023;1725274861524656555;"@msaid_didu Mungkinkah tetiba rektor,pembantu rektor,dekan,dosen dan teman2 kuliah di University Technologi Sidney pada keluar dari lubang persembunyiannya dan dgn lantang membela dan membenarkan bahwa gibran benar lulusan S1 University Technologi Sidney. Ayo yg merasa keluar dan bela lah !!";0;1;0;5;in;1269455616986107905;1725030332515377322;perbowo;https://twitter.com/perbowo/status/1725274861524656555
Thu Nov 16 22:08:59 +0000 2023;1725274795011354880;"@PomboMilGraau Vasco !";0;0;0;0;pt;1508820962589954055;1724770316512006527;GibranBispo;https://twitter.com/GibranBispo/status/1725274795011354880
Thu Nov 16 22:08:58 +0000 2023;1725274790150205586;"@lucasgomes0905 VIDAAA";0;0;0;0;es;876623710425423872;1725249257127714967;marigibran;https://twitter.com/marigibran/status/1725274790150205586
Thu Nov 16 22:08:37 +0000 2023;1725274701075726561;"@gibran_tweet Coba dipuji puji aja dah";0;0;0;0;in;1519493731832897536;1725039901224391025;Much_1322;https://twitter.com/Much_1322/status/1725274701075726561
Thu Nov 16 22:08:26 +0000 2023;1725274655119020043;"@Don_Carlo_II @EviMari50175514 @DokterTifa @KRMTRoySuryo1 @gibran_tweet @KRMTRoySuryo2 Ijin... 1. Setahu saya, lulus S1 Kedokteran itu gelarnya masih S.Ked, belum bisa pakai gelar Dokter   2. Ini yang dibahas itu gelar doktor (S3) nya yang tidak kredibel - menurut foto tersebut. Doktor (Dr.) beda dengan dokter (dr.)  Semoga saya tidak salah 🙏🏻";0;1;0;4;in;120092914;1724974374544154697;J_fransz;https://twitter.com/J_fransz/status/1725274655119020043
Thu Nov 16 22:08:25 +0000 2023;1725274649943048356;"@soeyoto1 Prabowo, gibran dan mahfud juga ngak.layak jd kontestan karena mereka ngak mundur sebagai pejabat pemerintah!!!";0;0;0;0;in;2152547582;1724991589012132205;coromaticus;https://twitter.com/coromaticus/status/1725274649943048356
Thu Nov 16 22:08:16 +0000 2023;1725274615042199674;"@Prihati_utami @gibran_tweet Yg pasti gak punya etika dan juga istilah Jawa Rai gedek.";0;0;0;0;in;1626744629822619649;1725010094541410545;MochSetyanto;https://twitter.com/MochSetyanto/status/1725274615042199674
Thu Nov 16 22:08:08 +0000 2023;1725274578639896954;"@Accor_kawaii @DokterTifa @NusronWahid1 @gibran_tweet Throwing drink coupons to fans from the stage is something despicable in our culture, especially Javanese culture. Like throwing peanuts at a group of monkeys.";0;1;0;0;en;1503731958265761798;1724787072853328352;Pribadi66223655;https://twitter.com/Pribadi66223655/status/1725274578639896954
Thu Nov 16 22:08:04 +0000 2023;1725274564156850481;"@gdf608 @Miduk17 Prabowo GIBRAN yes";0;0;0;0;en;1162634523319738368;1723893570997023127;Asdin28812169;https://twitter.com/Asdin28812169/status/1725274564156850481
Thu Nov 16 22:07:42 +0000 2023;1725274469780914554;"@ajengcute16__ @prabowo @gibran_tweet Semakin hari semakin DUNGU";0;0;0;0;in;1097094217359187968;1725049271937061082;djtoekimoen;https://twitter.com/djtoekimoen/status/1725274469780914554
Thu Nov 16 22:07:35 +0000 2023;1725274439468617976;"@Yulia_NS79 Cc @gibran_tweet";0;0;0;1;und;1710309382293004288;1725144356414484539;Nidyna10;https://twitter.com/Nidyna10/status/1725274439468617976
Thu Nov 16 22:07:33 +0000 2023;1725274431998640427;"@bumnbersatu @gibran_tweet @jokowi @prabowo Pilih AMIN aja bersih, jujur ,sholeh ,amanah, cerdas, berprestasi ,pokoknya paket lengkap capres cawapres 2024 https://t.co/6CWixl0dZN";0;0;0;0;in;1420228891994517507;1725031032511148431;AmirMah36541437;https://twitter.com/AmirMah36541437/status/1725274431998640427
Thu Nov 16 22:07:28 +0000 2023;1725274413606592794;"@ajengcute16__ @prabowo @gibran_tweet https://t.co/wN2IYEpAJd";0;0;0;0;qme;838026597701562368;1725049271937061082;muhtar_fuat;https://twitter.com/muhtar_fuat/status/1725274413606592794
Thu Nov 16 22:07:15 +0000 2023;1725274358644383814;"@gibran_tweet Bapak ama anak sukanya baca komik,,model ky gini mau dibandingkan dg Sutan syahrir. Mkmkmkmkmk";0;0;0;4;in;1640687443501535233;1725164989449654297;kurnianzo;https://twitter.com/kurnianzo/status/1725274358644383814
Thu Nov 16 22:07:11 +0000 2023;1725274339098947646;"@TeddGus @prabowo @gibran_tweet Udah habis akal ya, ente sehat bro....?";0;0;0;0;in;3316463960;1724993777696444604;jaya_banjar;https://twitter.com/jaya_banjar/status/1725274339098947646
Thu Nov 16 22:06:55 +0000 2023;1725274274024280502;"@unmagnetism @gibran_tweet Lololo gag bahaya tah?";0;0;0;0;tl;119310762;1725024318739120371;budinur891;https://twitter.com/budinur891/status/1725274274024280502
Thu Nov 16 22:06:49 +0000 2023;1725274247226957866;"@DokterTifa @gibran_tweet Heyyyyy ..... Orang kampunggg.....  Jadi paham deh kite' yeee..🤣";0;0;0;1;in;3568946420;1724974374544154697;hermanpanca07;https://twitter.com/hermanpanca07/status/1725274247226957866
Thu Nov 16 22:06:43 +0000 2023;1725274221922636250;"@khopay66 @gibran_tweet Ayo teddy songong, tunjukkan nyalimu";0;0;0;0;in;1491438677674717186;1725025907008754086;Krisna0902022;https://twitter.com/Krisna0902022/status/1725274221922636250
Thu Nov 16 22:06:25 +0000 2023;1725274149654843864;"@DavidWijaya82 Bayangin kalau itu Ganjar/Mahfud atau Prabowo/Gibran yg pergi nonton pasti di hujat dan dinyinyirin "disaat masyarakat heboh menolak, eh malam dia pergi nonton".   Tp kalau Anies/imin yg nonton itu gpp karena kt menolak atribut nya bukan coldplay nya.";0;3;0;1;in;1130276490766036992;1725001209373954524;EkarinantoM;https://twitter.com/EkarinantoM/status/1725274149654843864
Thu Nov 16 22:06:20 +0000 2023;1725274127475368344;"Bagi para fans @gibran_tweet yg gak suka buzzer densi goreng nih";0;0;0;0;in;1706989390642417664;1725274127475368344;Menjjulang;https://twitter.com/Menjjulang/status/1725274127475368344
Thu Nov 16 22:06:19 +0000 2023;1725274124149313824;"@idrisbue @tempodotco Katanya Bpk gibran, mengikuti teladan Umar bin Khatab, yg tdk mnggunakan fasilitas negara.  Dr mulai pengusulan jd cawapres, sampai stlh jd cawapres, seorang Umar, pasti akan melepaskan diri dari cawe2, menyuruh anaknya, mengundurkan diri dr jabatan seblmnya.  Ini mah gedabrus !";0;0;0;2;in;1085080926411845634;1724661107875533197;Algoritma67;https://twitter.com/Algoritma67/status/1725274124149313824
Thu Nov 16 22:06:19 +0000 2023;1725274121620046027;"@gibran_tweet Gag  Zoro tah kang 🗿";0;0;0;0;in;119310762;1725126339077034321;budinur891;https://twitter.com/budinur891/status/1725274121620046027
Thu Nov 16 22:06:17 +0000 2023;1725274114837942772;"Mi compa el aferrado, después que lo trataron como perro, ahí sigue, pero pssss bendito marketing";0;1;0;5;es;932652664680337408;1725274114837942772;GibranHddz;https://twitter.com/GibranHddz/status/1725274114837942772
Thu Nov 16 22:06:14 +0000 2023;1725274100304666782;"@dtono88 @gibran_tweet 😆";0;0;0;0;qme;931835519352291328;1725024318739120371;Mmahalik2;https://twitter.com/Mmahalik2/status/1725274100304666782
Thu Nov 16 22:06:11 +0000 2023;1725274089584001212;"@DokterTifa @gibran_tweet Loh ibu iki wong Jowo toh tibakno 😄. Sukses yo bu.";0;0;0;1;in;1044297534;1724968158430376346;RobyChandaby;https://twitter.com/RobyChandaby/status/1725274089584001212
Thu Nov 16 22:05:58 +0000 2023;1725274034407907813;"@ratihbudiarto @Lembayung071 @TeddGus @prabowo @gibran_tweet Ngoahahahaaa";0;0;0;1;tl;2283278160;1724993777696444604;AwhexWibowo;https://twitter.com/AwhexWibowo/status/1725274034407907813
Thu Nov 16 22:05:57 +0000 2023;1725274029622256093;"@TrisiyoWong @Prihati_utami @gibran_tweet Bangsa lain uda mikir gmna caranya hidup di bulan...disini  demen ribut2in ijazah ini itu..pantesan ga maju2 negri ini";0;0;1;1;in;710314813788913664;1725010094541410545;Suryo_blackrose;https://twitter.com/Suryo_blackrose/status/1725274029622256093
Thu Nov 16 22:05:54 +0000 2023;1725274018612121627;"@TeddGus @prabowo @gibran_tweet Yg lebih berkualitas dr sisi latar blkg pendidikan, pengalaman baik bisnis (internasional) maupun politik (nasional bkn cuma regional dgn 5 kecamatan jml penduduk 586.166 jiwa) ada nama² nadiem makarim atau emil dardak. Keduanya usianya hanya selisih 3 thn dr anak haram demokrasi";0;0;0;1;in;1546578077458632705;1724993777696444604;Kalyana17041450;https://twitter.com/Kalyana17041450/status/1725274018612121627
Thu Nov 16 22:05:38 +0000 2023;1725273952388264075;"@DokterTifa @gibran_tweet Kursus ta??";0;0;0;0;lt;120135782;1724974374544154697;yakult_cholee;https://twitter.com/yakult_cholee/status/1725273952388264075
Thu Nov 16 22:05:31 +0000 2023;1725273922310959561;"Naiknya Gibran menjadi Cawapres adalah wujud konkrit pudarnya Etika Politik. . https://t.co/QNI9VUipFl https://t.co/LZA0cEyiNN";1;12;32;90;in;1420219650231574533;1725273922310959561;arifin34533;https://twitter.com/arifin34533/status/1725273922310959561
Thu Nov 16 22:05:17 +0000 2023;1725273862613455113;"@19fredlynn 💪🏽";0;0;0;0;qme;57573490;1725195305107538334;GibranPVD;https://twitter.com/GibranPVD/status/1725273862613455113
Thu Nov 16 22:05:14 +0000 2023;1725273848654725277;"I just had to break into my own home LMFAO didn’t know I had the bodily strength to break a door but :) https://t.co/WLDhu26qVa";0;0;0;8;en;520125087;1725273848654725277;GKhalil1;https://twitter.com/GKhalil1/status/1725273848654725277
Thu Nov 16 22:05:12 +0000 2023;1725273839976784306;"@gibran_tweet Itu golongan sakit hati akuut";0;0;0;0;in;1698546723722043392;1725039901224391025;NasyaKeyza85378;https://twitter.com/NasyaKeyza85378/status/1725273839976784306
Thu Nov 16 22:05:04 +0000 2023;1725273808314020006;"@hsetiyawan1979 @gibran_tweet Wou milih buzzer yang agak pinter dikit dong, jadi kasihan partainya 😭";0;0;0;0;in;1573973211142049793;1723565892246860035;diarykusam00;https://twitter.com/diarykusam00/status/1725273808314020006
Thu Nov 16 22:05:00 +0000 2023;1725273792363045252;"¡¡ .˜ƸӜƷ˜”*• .•*”˜ƸӜƷ˜ ✟ MUY BUENAS NOCHES ✟ ¡ “En el corazón de todos los inviernos vive una primavera palpitante, y detrás de cada noche, viene una aurora sonriente.” Khalil Gibran...!💕 …Dulces Sueños.. Dios te bendiga…Bendiciones Infinitas ✟ .˜ƸӜƷ˜”*• .•*”˜ƸӜƷ˜”…💫 https://t.co/dS8CxFpwWX";0;0;0;0;es;474102589;1725273792363045252;eshu_50;https://twitter.com/eshu_50/status/1725273792363045252
Thu Nov 16 22:04:33 +0000 2023;1725273678005346577;"@gibran_tweet Mas, mbok kalo ngomong rada cepetan dikit.";0;0;0;0;in;1249983377903513605;1725039901224391025;avantegold;https://twitter.com/avantegold/status/1725273678005346577
Thu Nov 16 22:03:59 +0000 2023;1725273534321025102;"@gibran_tweet Gw tau elu kaga pernah nonton naruto bran";0;0;0;0;in;517207073;1725024318739120371;candar_86;https://twitter.com/candar_86/status/1725273534321025102
Thu Nov 16 22:03:53 +0000 2023;1725273508500943208;"@BustamiHanney @AriskaPutraS @msaid_didu @gibran_tweet @DokterTifa Ijazah atau sertifikat?";0;0;0;1;in;308344122;1725030332515377322;elzamil;https://twitter.com/elzamil/status/1725273508500943208
Thu Nov 16 22:03:46 +0000 2023;1725273478952104309;"@dedykris26 @Omnya_Gibran Ya sudah nnti buktikan saja...";0;0;0;0;in;1562213625502150657;1724276127156592763;anton_istianto;https://twitter.com/anton_istianto/status/1725273478952104309
Thu Nov 16 22:03:45 +0000 2023;1725273475189719291;"@TeddGus @prabowo @gibran_tweet Gimana kabar martabaknya, masih jalan atau jalan ditempat, sama cilli 🤣";0;0;0;0;in;508995769;1724993777696444604;shennyasheka;https://twitter.com/shennyasheka/status/1725273475189719291
Thu Nov 16 22:03:43 +0000 2023;1725273468948644296;"@Mumuabdulmuhae1 @are_inismyname @lea323lea @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Iyaa..";0;0;0;1;in;1109595025925533696;1725234587352383528;rinnjanni;https://twitter.com/rinnjanni/status/1725273468948644296
Thu Nov 16 22:03:00 +0000 2023;1725273288736170159;"@ajengcute16__ @prabowo @gibran_tweet Merinding mendadak saya baca tulisan awalnya.. "Ngeri!!"....";0;0;0;0;in;235873212;1725049271937061082;fauzi_rakhman;https://twitter.com/fauzi_rakhman/status/1725273288736170159
Thu Nov 16 22:03:00 +0000 2023;1725273288727838947;"@itsavibe 😮";0;0;0;0;qme;57573490;1725269001708634573;GibranPVD;https://twitter.com/GibranPVD/status/1725273288727838947
Thu Nov 16 22:02:59 +0000 2023;1725273282130141513;"@Harsarchjazz1 @are_inismyname @lea323lea @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Lhaiya...Doktor Ekonomi Pembangunan dari universitas ternama di Jepang kok mau2nya diplokoto jadi  jongos bocil ingusan perusak demokrasi... demi apa to..🙃";0;1;1;2;in;1109595025925533696;1725234587352383528;rinnjanni;https://twitter.com/rinnjanni/status/1725273282130141513
Thu Nov 16 22:02:40 +0000 2023;1725273205055599044;"Semangat yah, abis nikah gibran akan sering memanggil dek 🧍‍♀️🧍‍♀️";0;0;0;0;in;1325339788333834241;1725273205055599044;joonisselle;https://twitter.com/joonisselle/status/1725273205055599044
Thu Nov 16 22:02:13 +0000 2023;1725273090958008351;"@DokterTifa @gibran_tweet Itu konyol dok, ijazah itu berarti dia pernah sekolah disitu (pinjam istilah om Rocky), trus apa yg dia mau buktikan pinter ? Punya etika? ... gag ada kan?";0;0;0;0;in;1674184505576525824;1724974374544154697;BirowoIria32293;https://twitter.com/BirowoIria32293/status/1725273090958008351
Thu Nov 16 22:01:50 +0000 2023;1725272992349868279;"@hsetiyawan1979 @hartonometroadv @gibran_tweet fyi” golput aja bangga bg,tau gini gausah dikasih suara aja lo";0;0;0;0;in;1549331755190349829;1723565892246860035;cloudyzhsky;https://twitter.com/cloudyzhsky/status/1725272992349868279
Thu Nov 16 22:01:21 +0000 2023;1725272874091450460;"Jajajajajaja";0;0;0;0;es;1435376205344108549;1725272874091450460;GibranLoz;https://twitter.com/GibranLoz/status/1725272874091450460
Thu Nov 16 22:01:17 +0000 2023;1725272855191957603;"@InfoLurah @Nicho_Silalahi @gibran_tweet Punya utang atau tagihan??";0;0;0;0;in;1710523287443574784;1724986674479022414;Buya_Pree_;https://twitter.com/Buya_Pree_/status/1725272855191957603
Thu Nov 16 22:01:11 +0000 2023;1725272829828931647;"Many others who got banned for no reason i was also banned for no reason and a message saying I had used an authorized software, a friend of mine recommended me to this guy on Instagram AMONFIXX he helped me unban my account you should also contact him.";0;0;0;0;en;1713422747106516992;1725272829828931647;gibransxyz;https://twitter.com/gibransxyz/status/1725272829828931647
Thu Nov 16 22:01:05 +0000 2023;1725272804533137459;"Siento tan feo 😣";0;0;0;1;es;1435376205344108549;1725272804533137459;GibranLoz;https://twitter.com/GibranLoz/status/1725272804533137459
Thu Nov 16 22:00:54 +0000 2023;1725272758181871850;"@are_inismyname @jokowi @BANGSAygSUJUD @99propaganda @Alie_Fahnoor @azissubekti @bengkeldodo @Ndons_Back @Zero8ok @florieliciouss @Bank_Joee_ @P4P4B0W0_2024 Kita ga salahkan Gibran nya. Yg kita masalahkan caranya yg. Secara hukum sah, tapi jelas secara etika &amp  moral now. Jangankan wapres, jadi capres pun ga masalah bila caranya benar. Ini engga ujug ujug mba, saya yakin ini sudah di rancang sebelumnya.";0;0;0;0;in;891444866311348224;1725040378234200488;batawist;https://twitter.com/batawist/status/1725272758181871850
